section_id,region_id,admin_name,municipality_code,place_name,address,latitude,longitude,voting_mode,registered_voters,voters_signed,turnout,total_valid_candidate_votes,progressive_bulgaria_votes,progressive_bulgaria_share,top_party_name,top_party_share,winner_margin,turnout_2024,top_party_name_2024,top_party_share_2024,ppdb_share_2024,ppdb_plus_gerb_share_2024,turnout_delta_2026_minus_2024,pb_share_2026_minus_2024_top_party_share,historical_swing_lead,control_group_level,control_count,control_weighted_pb_share,pb_share_minus_control,turnout_minus_control,pb_votes_minus_control_expectation,pb_control_z,matched_positive_residual,matched_relative_high_turnout_high_share,regional_lead_score,matched_control_score,geo_cluster_id,is_geo_clustered,validation_issue_count,validation_issue_types,validation_issue_details,voting_method_lead_flag,score_matched_control,score_regional,score_positive_residual,score_relative_high_turnout_high_share,score_geo_cluster,score_validation,score_method,score_historical,score_high_impact,score_extreme_absolute,anomaly_score,anomaly_category,anomaly_category_label,evidence_summary,cik_search_url,candidate_protocol_html_url,candidate_protocol_pdf_search_url
131900155,13,13. ПАЗАРДЖИК,19,с.Братаница,"С.БРАТАНИЦА, ОУ  Христо Ботев , ул.  Четиринадесета  №2",42.16617484,24.2147094,mixed_machine_paper,702,371,0.5284900284900285,356,243,0.6825842696629213,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6825842696629213,0.6067415730337078,0.2766853932584269,ГЕРБ-СДС,0.2378378378378378,0.1459459459459459,0.3837837837837838,0.2518046352316015,0.4447464318250834,1.0,domestic_same_municipality_voting_mode,30,0.5337572866984631,0.1488269829644581,0.0242527150661001,52.98240593534712,5.628967479077246,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; +53.0 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/131900155,https://results.cik.bg/pe202604/protokoli/64/13/131900155.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/131900155.0.pdf
293400052,29,29. ХАСКОВО,34,гр.Хасково,"ГР.ХАСКОВО, ОУ  Шандор Петьофи , ж.к.  Орфей 1 ",41.94558316,25.55768609,mixed_machine_paper,776,413,0.5322164948453608,403,260,0.6451612903225806,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6451612903225806,0.5235732009925558,0.4032459425717852,ГЕРБ-СДС,0.313915857605178,0.1035598705501618,0.4174757281553398,0.1289705522735755,0.3312454327174026,0.0,domestic_same_municipality_voting_mode,30,0.5149239543726236,0.130237335949957,0.0570562384351044,52.485646387832674,5.2313233519595475,1,0,1,2,9.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +52.5 PB votes vs matched expectation; geo cluster 9,https://results.cik.bg/pe202604/search/index.html#/s/64/293400052,https://results.cik.bg/pe202604/protokoli/64/29/293400052.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/293400052.0.pdf
171700026,17,17. ПЛОВДИВ област,17,с.Динк,"С.ДИНК, Читалище, ул.  Възраждане  №26",42.2671275,24.8001254,mixed_machine_paper,708,260,0.3672316384180791,251,201,0.8007968127490039,ПРОГРЕСИВНА БЪЛГАРИЯ,0.8007968127490039,0.7609561752988048,0.1510263929618768,ДПС-Ново начало,0.5154639175257731,0.0103092783505154,0.0824742268041237,0.2162052454562022,0.2853328952232308,1.0,domestic_same_municipality_voting_mode,30,0.5947699757869249,0.206026836962079,-0.1783106430931822,51.71273607748185,6.648678447340683,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; +51.7 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/171700026,https://results.cik.bg/pe202604/protokoli/64/17/171700026.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/171700026.0.pdf
153700028,15,15. ПЛЕВЕН,37,гр.Червен бряг,"ГР.ЧЕРВЕН БРЯГ, ул.  Тома Петков  №22, ТГ  Васил Априлов ",43.27765055,24.08643007,mixed_machine_paper,720,381,0.5291666666666667,374,244,0.6524064171122995,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6524064171122995,0.5668449197860963,0.3145917001338688,ГЕРБ-СДС,0.2342342342342342,0.1216216216216216,0.3558558558558558,0.2145749665327978,0.4181721828780653,1.0,domestic_same_municipality_voting_mode,30,0.5157173245095722,0.1366890926027273,0.0766818334370477,51.12172063342001,5.289496506118266,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; +51.1 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/153700028,https://results.cik.bg/pe202604/protokoli/64/15/153700028.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/153700028.0.pdf
312200005,31,31. ЯМБОЛ,22,гр.Стралджа,"ГР.СТРАЛДЖА, СУ П.К.Яворов , ул. Г.Станчев  №17А",42.59621798,26.69626236,mixed_machine_paper,569,299,0.5254833040421792,283,215,0.7597173144876325,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7597173144876325,0.7031802120141343,0.3177737881508079,ГЕРБ-СДС,0.44375,0.00625,0.45,0.2077095158913713,0.3159673144876325,1.0,domestic_same_municipality_voting_mode,9,0.5794792071511854,0.180238107336447,0.0764035494409522,51.00738437621453,6.142245490139457,1,0,1,3,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 3; +51.0 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/312200005,https://results.cik.bg/pe202604/protokoli/64/31/312200005.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/312200005.0.pdf
104100002,10,10. КЮСТЕНДИЛ,41,с.Сапарево,"С.САПАРЕВО, Кметството (Заседателна Зала)",42.3011683,23.2944706,mixed_machine_paper,617,361,0.5850891410048622,350,226,0.6457142857142857,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6457142857142857,0.4828571428571428,0.3333333333333333,ГЕРБ-СДС,0.4285714285714285,0.1581632653061224,0.5867346938775511,0.2517558076715289,0.2171428571428571,1.0,domestic_same_municipality_voting_mode,8,0.5007780890133832,0.1449361967009025,-0.02108758102738,50.72766884531589,5.423022476412294,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; +50.7 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/104100002,https://results.cik.bg/pe202604/protokoli/64/10/104100002.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/104100002.0.pdf
212000168,21,21. СЛИВЕН,20,с.Крушаре,"С.КРУШАРЕ, Ул.  Демир Славов  №20, ОУ  Черноризец Храбър ",42.5645985,26.3729052,mixed_machine_paper,887,197,0.222096956031567,186,149,0.8010752688172043,ПРОГРЕСИВНА БЪЛГАРИЯ,0.8010752688172043,0.7419354838709677,0.3438967136150235,ДПС-Ново начало,0.4182509505703422,0.0342205323193916,0.2775665399239543,-0.1217997575834564,0.382824318246862,0.0,domestic_same_municipality_voting_mode,30,0.5293851205978938,0.2716901482193105,-0.2039060224934946,50.53436756879175,7.423550556396752,1,0,2,3,0.0,0.0,0,,,1,2,1,1,0,0,0,0,0,0,0,4,2,strong statistical lead,matched-control score 3; +50.5 PB votes vs matched expectation; regional score 2,https://results.cik.bg/pe202604/search/index.html#/s/64/212000168,https://results.cik.bg/pe202604/protokoli/64/21/212000168.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/212000168.0.pdf
091600017,09,09. КЪРДЖАЛИ,16,гр.Кърджали,"ГР.КЪРДЖАЛИ, ЕГ  Христо Ботев  ",41.64850458,25.37014604,mixed_machine_paper,465,223,0.4795698924731182,212,99,0.4669811320754717,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4669811320754717,0.2924528301886793,0.3782051282051282,ГЕРБ-СДС,0.2606060606060606,0.103030303030303,0.3636363636363636,0.10136476426799,0.2063750714694111,0.0,domestic_same_municipality_voting_mode,30,0.2287710106963545,0.2382101213791172,0.136437527905863,50.50054573237285,8.257260246575301,1,0,0,2,3.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +50.5 PB votes vs matched expectation; geo cluster 3,https://results.cik.bg/pe202604/search/index.html#/s/64/091600017,https://results.cik.bg/pe202604/protokoli/64/09/091600017.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/091600017.0.pdf
244622011,24,24. СОФИЯ 24 МИР,46,"гр. София,Кв. Ботунец","ГР. СОФИЯ,КВ. БОТУНЕЦ, 162-то ОбУ  Отец Паисий , ул.  Свобода  №10",42.74073245,23.50962639,mixed_machine_paper,897,214,0.2385730211817168,203,121,0.5960591133004927,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5960591133004927,0.4876847290640395,0.1038251366120218,ГЕРБ-СДС,0.3043478260869565,0.0760869565217391,0.3804347826086957,0.1347478845696949,0.2917112872135361,0.0,domestic_same_municipality_voting_mode,30,0.3473076346182691,0.2487514786822235,-0.310111221554079,50.49655017249138,7.443929623072912,1,0,0,2,8.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +50.5 PB votes vs matched expectation; geo cluster 8,https://results.cik.bg/pe202604/search/index.html#/s/64/244622011,https://results.cik.bg/pe202604/protokoli/64/24/244622011.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/244622011.0.pdf
234615124,23,23. СОФИЯ 23 МИР,46,"гр. София,Кв. Горубляне","ГР.СОФИЯ, КВ.ГОРУБЛЯНЕ, ул.Самоковско шосе №42 - 82 ОУ  Васил Априлов ",42.630743,23.4096783,mixed_machine_paper,722,346,0.4792243767313019,336,154,0.4583333333333333,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4583333333333333,0.3125,0.3052917232021709,ГЕРБ-СДС,0.2976744186046511,0.1395348837209302,0.4372093023255814,0.1739326535291309,0.1606589147286821,0.0,domestic_same_municipality_voting_mode,30,0.3080984485419543,0.1502348847913789,-0.110148022713913,50.47892128990334,5.964492805539681,1,0,0,2,6.0,1.0,0,,,1,2,0,1,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; +50.5 PB votes vs matched expectation; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234615124,https://results.cik.bg/pe202604/protokoli/64/23/234615124.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234615124.0.pdf
271200077,27,27. СТАРА ЗАГОРА,12,с.Овощник,"С.ОВОЩНИК, ОУ  Д-р Петър Берон ",42.5770245,25.4485219,mixed_machine_paper,682,404,0.592375366568915,395,257,0.6506329113924051,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6506329113924051,0.529113924050633,0.3837037037037037,ГЕРБ-СДС,0.3497942386831276,0.074074074074074,0.4238683127572016,0.2086716628652112,0.3008386727092775,1.0,domestic_same_municipality_voting_mode,30,0.5235715632660758,0.1270613481263293,0.0569195726045986,50.18923250990005,5.056210470449922,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; +50.2 PB votes vs matched expectation; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/271200077,https://results.cik.bg/pe202604/protokoli/64/27/271200077.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/271200077.0.pdf
320870305,32,32. Извън страната,08,"Нидерландия, Хага","НИДЕРЛАНДИЯ, Хага (Посолство)",52.104489,4.3024365,paper_only,379,379,1.0,353,181,0.5127478753541076,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5127478753541076,0.3654390934844192,0.942528735632184,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,0.4605263157894737,0.4605263157894737,0.5460526315789473,0.0574712643678161,0.0522215595646339,0.0,abroad_same_country_voting_mode,15,0.370950323974082,0.1417975513800255,0.0391304347826088,50.05453563714903,5.515129762302036,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 2; +50.1 PB votes vs matched expectation; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/320870305,https://results.cik.bg/pe202604/protokoli/64/32/320870305.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/320870305.0.pdf
162206056,16,16. ПЛОВДИВ град,22,гр.Пловдив,"ГР.ПЛОВДИВ, СУ Свети Седмочисленици ЖК Тракия, ул.Съединение №81",42.12771813,24.77850437,mixed_machine_paper,794,562,0.707808564231738,545,310,0.5688073394495413,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5688073394495413,0.4201834862385321,0.360374414976599,ГЕРБ-СДС,0.3733333333333333,0.1066666666666666,0.48,0.3474341492551389,0.1954740061162079,0.0,domestic_same_municipality_voting_mode,30,0.4807940904893813,0.08801324896016,0.1719910175259973,47.96722068328717,4.112414958642587,0,0,2,2,4.0,1.0,0,,,1,2,1,0,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; regional score 2; geo cluster 4,https://results.cik.bg/pe202604/search/index.html#/s/64/162206056,https://results.cik.bg/pe202604/protokoli/64/16/162206056.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/162206056.0.pdf
162202055,16,16. ПЛОВДИВ град,22,гр.Пловдив,"ГР.ПЛОВДИВ, ПГТ Гоце Делчев ул.Арх.К.Петков №1",42.1465138,24.7683855,mixed_machine_paper,596,366,0.6140939597315436,361,213,0.590027700831025,ПРОГРЕСИВНА БЪЛГАРИЯ,0.590027700831025,0.4709141274238227,0.3961038961038961,ВЪЗРАЖДАНЕ,0.217391304347826,0.1826086956521739,0.3695652173913043,0.2179900636276474,0.3726363964831989,1.0,domestic_same_municipality_voting_mode,30,0.4623927864526061,0.1276349143784188,0.0539843917779062,46.076204090609195,4.863904323874294,0,0,0,2,4.0,1.0,0,,,1,2,0,0,0,1,0,0,1,0,0,4,2,strong statistical lead,matched-control score 2; geo cluster 4; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/162202055,https://results.cik.bg/pe202604/protokoli/64/16/162202055.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/162202055.0.pdf
091600038,09,09. КЪРДЖАЛИ,16,гр.Кърджали,"ГР.КЪРДЖАЛИ, СУ  Вл.Димитров-Майстора ",41.6217349,25.3804234,mixed_machine_paper,590,261,0.4423728813559322,251,133,0.5298804780876494,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5298804780876494,0.3784860557768924,0.356655290102389,ДПС-Ново начало,0.2755102040816326,0.1581632653061224,0.3418367346938775,0.0857175912535431,0.2543702740060167,0.0,domestic_same_municipality_voting_mode,30,0.3484005563282336,0.1814799217594157,0.1039709731865822,45.55146036161335,6.03442191285537,0,0,2,2,3.0,1.0,0,,,1,2,1,0,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; regional score 2; geo cluster 3,https://results.cik.bg/pe202604/search/index.html#/s/64/091600038,https://results.cik.bg/pe202604/protokoli/64/09/091600038.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/091600038.0.pdf
091500057,09,09. КЪРДЖАЛИ,15,с.Аврен,"С.АВРЕН, основно училище",41.3455082,25.7089608,paper_only,261,149,0.5708812260536399,145,70,0.4827586206896552,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4827586206896552,0.1172413793103448,0.9661016949152542,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.4716981132075472,0.0566037735849056,0.2358490566037736,-0.3952204688616143,0.011060507482108,0.0,domestic_same_municipality_voting_mode,30,0.1761252446183953,0.3066333760712599,0.3304999137898131,44.46183953033268,9.693085047802017,0,1,1,3,0.0,0.0,0,,,1,2,0,0,1,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 3; high turnout and high PB share vs controls; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/091500057,https://results.cik.bg/pe202604/protokoli/64/09/091500057.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/091500057.0.pdf
282400044,28,28. ТЪРГОВИЩЕ,24,с.Паламарца,"С.ПАЛАМАРЦА, НЧ  Искра-1893  - ул.  Алеко Константинов  №13",43.389639,26.1619613,paper_only,343,222,0.6472303206997084,220,168,0.7636363636363637,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7636363636363637,0.7045454545454546,0.5846645367412141,БСП – ОБЕДИНЕНА ЛЕВИЦА,0.6420454545454546,0.0170454545454545,0.1647727272727272,0.0625657839584943,0.121590909090909,0.0,domestic_same_municipality_voting_mode,17,0.57,0.1936363636363637,0.0938322624472812,42.60000000000001,5.801317078790842,0,0,2,2,0.0,0.0,0,,,1,2,1,0,0,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 2; regional score 2; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/282400044,https://results.cik.bg/pe202604/protokoli/64/28/282400044.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/282400044.0.pdf
091600026,09,09. КЪРДЖАЛИ,16,гр.Кърджали,"ГР.КЪРДЖАЛИ, ОУ  Св.Климент Охридски ",41.63780517,25.37917972,mixed_machine_paper,617,232,0.3760129659643436,226,121,0.5353982300884956,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5353982300884956,0.4070796460176992,0.3297045101088647,ДПС-Ново начало,0.2690355329949238,0.1573604060913705,0.299492385786802,0.0463084558554788,0.2663626970935718,0.0,domestic_same_municipality_voting_mode,30,0.3532338308457711,0.1821643992427244,0.0572392064075256,41.16915422885572,5.7294499815475755,0,0,2,2,3.0,1.0,0,,,1,2,1,0,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; regional score 2; geo cluster 3,https://results.cik.bg/pe202604/search/index.html#/s/64/091600026,https://results.cik.bg/pe202604/protokoli/64/09/091600026.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/091600026.0.pdf
091600056,09,09. КЪРДЖАЛИ,16,гр.Кърджали,"ГР.КЪРДЖАЛИ, СУ  Петко Рачов Славейков ",41.63144272,25.35603762,mixed_machine_paper,291,207,0.711340206185567,190,74,0.3894736842105263,Движение за права и свободи - ДПС,0.3947368421052631,0.0052631578947368,0.21484375,ДПС-Ново начало,0.6504854368932039,0.0388349514563106,0.1359223300970873,0.496496456185567,-0.2610117526826776,0.0,domestic_same_municipality_voting_mode,30,0.1806583312069405,0.2088153530035857,0.3882821256755918,39.674917070681296,7.481311003093934,0,1,1,2,3.0,1.0,0,,,1,2,0,0,1,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; high turnout and high PB share vs controls; geo cluster 3,https://results.cik.bg/pe202604/search/index.html#/s/64/091600056,https://results.cik.bg/pe202604/protokoli/64/09/091600056.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/091600056.0.pdf
152300009,15,15. ПЛЕВЕН,23,с.Староселци,"С.СТАРОСЕЛЦИ, ул.  Георги Димитров  №2А",43.5381466,24.27873909,mixed_machine_paper,352,181,0.5142045454545454,177,142,0.8022598870056498,ПРОГРЕСИВНА БЪЛГАРИЯ,0.8022598870056498,0.7627118644067797,0.3055555555555556,БСП – ОБЕДИНЕНА ЛЕВИЦА,0.2666666666666666,0.0666666666666666,0.2857142857142857,0.2086489898989898,0.535593220338983,1.0,domestic_same_municipality_voting_mode,9,0.5997888067581837,0.202471080247466,0.1132305194805194,35.837381203801485,5.498013973740133,0,0,2,3,0.0,0.0,0,,,1,2,1,0,0,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 3; regional score 2; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/152300009,https://results.cik.bg/pe202604/protokoli/64/15/152300009.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/152300009.0.pdf
291800002,29,29. ХАСКОВО,18,с.Бориславци,с.Бориславци-Кметството,41.6592187,25.9254551,paper_only,161,105,0.6521739130434783,102,39,0.3823529411764705,ПРОГРЕСИВНА БЪЛГАРИЯ,0.3823529411764705,0.1470588235294117,0.6107784431137725,ДПС-Ново начало,0.3877551020408163,0.0612244897959183,0.2959183673469387,0.0413954699297057,-0.0054021608643458,0.0,domestic_same_municipality_voting_mode,10,0.1152173913043478,0.2671355498721227,0.2674999811977768,27.24782608695652,8.44995634129536,0,1,0,2,0.0,0.0,0,,,1,2,0,0,1,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 2; high turnout and high PB share vs controls; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/291800002,https://results.cik.bg/pe202604/protokoli/64/29/291800002.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/291800002.0.pdf
091400002,09,09. КЪРДЖАЛИ,14,с.Горно Кирково,"С.ГОРНО КИРКОВО, читалище  Пролет ",41.32010763,25.3477335,mixed_machine_paper,404,249,0.6163366336633663,237,114,0.4810126582278481,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4810126582278481,0.270042194092827,0.4711538461538461,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.3351351351351351,0.0378378378378378,0.2594594594594595,0.1451827875095201,0.1458775230927129,0.0,domestic_same_municipality_voting_mode,30,0.3689516129032258,0.1120610453246223,0.3670900996067057,26.558467741935488,3.5753026037573106,0,0,2,2,2.0,1.0,0,,,1,2,1,0,0,1,0,0,0,0,0,4,2,strong statistical lead,matched-control score 2; regional score 2; geo cluster 2,https://results.cik.bg/pe202604/search/index.html#/s/64/091400002,https://results.cik.bg/pe202604/protokoli/64/09/091400002.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/091400002.0.pdf
081500028,08,08. ДОБРИЧ,15,с.Козлодуйци,"С.КОЗЛОДУЙЦИ, ул. Първа  №31 - кметство (клуб на пенсионера) I етаж",43.63147818,27.74442673,mixed_machine_paper,186,136,0.7311827956989247,129,85,0.6589147286821705,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6589147286821705,0.5736434108527131,0.3620689655172414,ГЕРБ-СДС,0.2459016393442623,0.0573770491803278,0.3032786885245901,0.3691138301816833,0.4130130893379082,1.0,domestic_same_municipality_voting_mode,25,0.453551912568306,0.2053628161138644,0.403578069597958,26.49180327868852,4.685206205375286,0,1,0,3,0.0,0.0,0,,,1,2,0,0,1,0,0,0,1,0,0,4,2,strong statistical lead,matched-control score 3; high turnout and high PB share vs controls; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/081500028,https://results.cik.bg/pe202604/protokoli/64/08/081500028.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/081500028.0.pdf
130800029,13,13. ПАЗАРДЖИК,08,гр.Велинград,"ГР.ВЕЛИНГРАД, СБР  ВИТА  ЕООД, ул.  Пушкин  №2",42.0221404,23.9933924,paper_only,90,90,1.0,86,46,0.5348837209302325,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5348837209302325,0.3953488372093022,1.0,ГЕРБ-СДС,0.282051282051282,0.0897435897435897,0.3717948717948718,0.0,0.2528324388789504,0.0,domestic_same_municipality_voting_mode,16,0.2313810556760665,0.303502665254166,0.3296130952380952,26.10122921185828,6.674093607513502,0,1,1,3,0.0,0.0,0,,,1,2,0,0,1,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 3; high turnout and high PB share vs controls; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/130800029,https://results.cik.bg/pe202604/protokoli/64/13/130800029.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/130800029.0.pdf
190300002,19,19. РУСЕ,03,гр.Борово,"ГР.БОРОВО, бул.  Шести септември  №35Б, Читалище  Искра ",43.4877548,25.8100681,mixed_machine_paper,553,292,0.5280289330922242,281,196,0.697508896797153,ПРОГРЕСИВНА БЪЛГАРИЯ,0.697508896797153,0.6014234875444839,0.3953068592057762,ГЕРБ-СДС,0.3333333333333333,0.0845771144278607,0.417910447761194,0.132722073886448,0.3641755634638197,0.0,domestic_same_municipality_voting_mode,7,0.6106382978723405,0.0868705989248125,0.1355677357529781,24.41063829787234,2.9864643881157407,0,0,2,2,0.0,0.0,1,signed_voters_ballots_found_mismatch,"voters_signed=292, ballots_found=291",1,2,1,0,0,0,1,0,0,0,0,4,2,strong statistical lead,matched-control score 2; regional score 2; validation issue: signed_voters_ballots_found_mismatch,https://results.cik.bg/pe202604/search/index.html#/s/64/190300002,https://results.cik.bg/pe202604/protokoli/64/19/190300002.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/190300002.0.pdf
121200017,12,12. МОНТАНА,12,гр.Вършец,Салон ЛФК на партерен етаж в сградата на болницата,43.187658,23.283217,paper_only,139,120,0.8633093525179856,114,70,0.6140350877192983,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6140350877192983,0.5175438596491229,0.6580645161290323,ГЕРБ-СДС,0.2842105263157894,0.1263157894736842,0.4105263157894737,0.2052448363889533,0.3298245614035088,1.0,domestic_same_municipality_voting_mode,8,0.4272486772486772,0.186786410470621,0.1773745789919711,21.29365079365079,4.031570772397944,0,0,1,2,0.0,0.0,0,,,1,2,0,0,0,0,0,1,1,0,0,4,2,strong statistical lead,matched-control score 2; paper-only method lead; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/121200017,https://results.cik.bg/pe202604/protokoli/64/12/121200017.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/121200017.0.pdf
042600015,04,04. ВЕЛИКО ТЪРНОВО,26,с.Стефан Стамболово,"С.ГРАДИНА, Общинска сграда, столова на  Градина 2007  ЕООД, ет1, пл. Център 1",43.2750152,25.55955,paper_only,147,116,0.7891156462585034,114,86,0.7543859649122807,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7543859649122807,0.6754385964912281,0.7071428571428572,БСП – ОБЕДИНЕНА ЛЕВИЦА,0.6363636363636364,0.0404040404040404,0.1717171717171717,0.0819727891156462,0.1180223285486443,0.0,domestic_same_municipality_voting_mode,5,0.5751789976133651,0.1792069672989156,0.1785893304690297,20.429594272076372,3.8708185761009424,0,0,2,2,0.0,0.0,0,,,1,2,1,0,0,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 2; regional score 2; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/042600015,https://results.cik.bg/pe202604/protokoli/64/04/042600015.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/042600015.0.pdf
093500016,09,09. КЪРДЖАЛИ,35,с.Пчеларово,"С.ПЧЕЛАРОВО, читалището",41.7866978,25.3641815,paper_only,89,68,0.7640449438202247,65,26,0.4,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4,0.1846153846153846,0.6813186813186813,ДПС-Ново начало,0.2459016393442623,0.0655737704918032,0.2131147540983606,0.0827262625015433,0.1540983606557377,0.0,domestic_same_municipality_voting_mode,19,0.0981038746908491,0.3018961253091509,0.366986120290813,19.62324814509481,8.182629298827054,0,1,1,2,0.0,0.0,0,,,1,2,0,0,1,0,0,1,0,0,0,4,2,strong statistical lead,matched-control score 2; high turnout and high PB share vs controls; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/093500016,https://results.cik.bg/pe202604/protokoli/64/09/093500016.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/093500016.0.pdf
