section_id,region_id,admin_name,municipality_code,place_name,voting_mode,registered_voters,voters_signed,turnout,total_valid_candidate_votes,progressive_bulgaria_votes,progressive_bulgaria_share,registered_voters_2024,voters_signed_2024,turnout_2024,valid_candidate_votes_2024,top_party_id_2024,top_party_name_2024,top_party_votes_2024,top_party_share_2024,ppdb_votes_2024,gerb_sds_votes_2024,dps_new_votes_2024,aps_votes_2024,ppdb_share_2024,gerb_sds_share_2024,ppdb_plus_gerb_share_2024,dps_plus_aps_share_2024,turnout_delta_2026_minus_2024,pb_share_2026_minus_2024_top_party_share,pb_share_2026_minus_2024_ppdb_share,pb_share_2026_minus_2024_ppdb_plus_gerb_share,registered_voter_delta_2026_minus_2024,valid_vote_delta_2026_minus_2024,historical_swing_lead
062700034,06,06. ВРАЦА,27,с.Оселна,mixed_machine_paper,332,217,0.6536144578313253,210,183,0.8714285714285714,335,139,0.41492537313432837,135,18,ГЕРБ-СДС,71,0.5259259259259259,4,71,17,1,0.02962962962962963,0.5259259259259259,0.5555555555555556,0.13333333333333333,0.23868908469699696,0.34550264550264553,0.8417989417989418,0.31587301587301586,-3,75,1
174300010,17,17. ПЛОВДИВ област,43,гр.Сопот,mixed_machine_paper,807,440,0.5452292441140025,423,244,0.5768321513002365,816,270,0.33088235294117646,255,12,ВЪЗРАЖДАНЕ,59,0.23137254901960785,20,58,0,0,0.0784313725490196,0.22745098039215686,0.3058823529411765,0.0,0.21434689117282607,0.3454596022806286,0.49840077875121686,0.27094979835905997,-9,168,1
172300019,17,17. ПЛОВДИВ област,23,с.Градина,mixed_machine_paper,677,252,0.3722304283604136,246,166,0.6747967479674797,675,91,0.1348148148148148,85,18,ГЕРБ-СДС,28,0.32941176470588235,6,28,2,0,0.07058823529411765,0.32941176470588235,0.4,0.023529411764705882,0.23741561354559879,0.34538498326159733,0.6042085126733621,0.27479674796747966,2,161,1
122900009,12,12. МОНТАНА,29,гр.Монтана,mixed_machine_paper,785,437,0.556687898089172,432,250,0.5787037037037037,831,290,0.3489771359807461,278,12,ВЪЗРАЖДАНЕ,65,0.23381294964028776,33,56,15,0,0.11870503597122302,0.2014388489208633,0.32014388489208634,0.0539568345323741,0.20771076210842587,0.34489075406341596,0.4599986677324807,0.2585598188116174,-46,154,1
260700005,26,26. СОФИЯ област,07,гр.Ботевград,mixed_machine_paper,864,564,0.6527777777777778,551,321,0.5825771324863884,837,353,0.4217443249701314,323,18,ГЕРБ-СДС,77,0.23839009287925697,34,77,3,0,0.10526315789473684,0.23839009287925697,0.34365325077399383,0.009287925696594427,0.23103345280764637,0.3441870396071315,0.4773139745916516,0.2389238817123946,27,228,1
173300018,17,17. ПЛОВДИВ област,33,с.Церетелево,paper_only,210,136,0.6476190476190476,133,81,0.6090225563909775,206,92,0.44660194174757284,83,18,ГЕРБ-СДС,22,0.26506024096385544,10,22,0,0,0.12048192771084337,0.26506024096385544,0.3855421686746988,0.0,0.2010171058714748,0.343962315427122,0.4885406286801341,0.22348038771627865,4,50,1
130600015,13,13. ПАЗАРДЖИК,06,с.Козарско,paper_only,294,173,0.5884353741496599,163,99,0.6073619631901841,296,98,0.3310810810810811,91,18,ГЕРБ-СДС,24,0.26373626373626374,6,24,1,0,0.06593406593406594,0.26373626373626374,0.32967032967032966,0.01098901098901099,0.25735429306857877,0.34362569945392035,0.5414278972561182,0.27769163351985443,-2,72,1
172500027,17,17. ПЛОВДИВ област,25,с.Чалъкови,mixed_machine_paper,919,393,0.4276387377584331,377,288,0.7639257294429708,904,149,0.16482300884955753,145,18,ГЕРБ-СДС,61,0.4206896551724138,3,61,1,0,0.020689655172413793,0.4206896551724138,0.4413793103448276,0.006896551724137931,0.26281572890887556,0.34323607427055697,0.7432360742705569,0.3225464190981432,15,232,1
201500501,20,20. СИЛИСТРА,15,с.Войново,paper_only,77,53,0.6883116883116883,51,34,0.6666666666666666,75,35,0.4666666666666667,34,18,ГЕРБ-СДС,11,0.3235294117647059,1,11,0,1,0.029411764705882353,0.3235294117647059,0.35294117647058826,0.029411764705882353,0.22164502164502164,0.34313725490196073,0.6372549019607843,0.31372549019607837,2,17,1
131900039,13,13. ПАЗАРДЖИК,19,гр.Пазарджик,mixed_machine_paper,349,212,0.6074498567335244,205,112,0.5463414634146342,326,117,0.3588957055214724,113,12,ВЪЗРАЖДАНЕ,23,0.20353982300884957,12,22,10,2,0.10619469026548672,0.19469026548672566,0.3008849557522124,0.10619469026548672,0.248554151212052,0.34280164040578465,0.44014677314914746,0.24545650766242177,23,92,1
130800001,13,13. ПАЗАРДЖИК,08,гр.Велинград,mixed_machine_paper,830,419,0.5048192771084338,406,252,0.6206896551724138,841,256,0.30439952437574314,241,12,ВЪЗРАЖДАНЕ,67,0.27800829875518673,28,58,3,4,0.11618257261410789,0.24066390041493776,0.35684647302904565,0.029045643153526972,0.20041975273269064,0.3426813564172271,0.5045070825583059,0.26384318214336816,-11,165,1
312500047,31,31. ЯМБОЛ,25,с.Ханово,mixed_machine_paper,441,243,0.5510204081632653,238,148,0.6218487394957983,435,150,0.3448275862068966,143,18,ГЕРБ-СДС,40,0.27972027972027974,13,40,1,1,0.09090909090909091,0.27972027972027974,0.3706293706293706,0.013986013986013986,0.20619282195636868,0.3421284597755186,0.5309396485867074,0.2512193688664277,6,95,1
303000063,30,30. ШУМЕН,30,гр.Шумен,mixed_machine_paper,378,371,0.9814814814814816,363,217,0.5977961432506887,744,288,0.3870967741935484,277,12,ВЪЗРАЖДАНЕ,71,0.2563176895306859,25,52,5,4,0.09025270758122744,0.18772563176895307,0.2779783393501805,0.032490974729241874,0.5943847072879332,0.34147845372000285,0.5075434356694613,0.31981780390050824,-366,86,1
310700011,31,31. ЯМБОЛ,07,гр.Елхово,mixed_machine_paper,787,377,0.4790343074968233,367,206,0.5613079019073569,822,205,0.24939172749391728,195,18,ГЕРБ-СДС,43,0.2205128205128205,20,43,7,7,0.10256410256410256,0.2205128205128205,0.3230769230769231,0.07179487179487179,0.22964258000290602,0.3407950813945364,0.4587437993432544,0.23823097883043381,-35,172,1
121200006,12,12. МОНТАНА,12,гр.Вършец,mixed_machine_paper,429,238,0.5547785547785548,236,144,0.6101694915254238,448,128,0.2857142857142857,126,18,ГЕРБ-СДС,34,0.2698412698412698,20,34,17,5,0.15873015873015872,0.2698412698412698,0.42857142857142855,0.1746031746031746,0.26906426906426906,0.34032822168415394,0.45143933279526505,0.18159806295399522,-19,110,1
171700031,17,17. ПЛОВДИВ област,17,с.Рогош,mixed_machine_paper,494,282,0.5708502024291497,278,169,0.6079136690647482,494,174,0.3522267206477733,168,18,ГЕРБ-СДС,45,0.26785714285714285,17,45,0,0,0.10119047619047619,0.26785714285714285,0.36904761904761907,0.0,0.21862348178137647,0.34005652620760535,0.506723192874272,0.23886605001712913,0,110,1
040600032,04,04. ВЕЛИКО ТЪРНОВО,06,гр.Горна Оряховица,mixed_machine_paper,715,384,0.5370629370629371,375,226,0.6026666666666667,726,242,0.3333333333333333,232,18,ГЕРБ-СДС,61,0.2629310344827586,26,61,8,1,0.11206896551724138,0.2629310344827586,0.375,0.03879310344827586,0.20372960372960375,0.33973563218390807,0.4905977011494253,0.22766666666666668,-11,143,1
171700015,17,17. ПЛОВДИВ област,17,с.Строево,mixed_machine_paper,758,407,0.5369393139841688,399,245,0.6140350877192983,777,232,0.2985842985842986,222,18,ГЕРБ-СДС,61,0.2747747747747748,13,61,10,2,0.05855855855855856,0.2747747747747748,0.3333333333333333,0.05405405405405406,0.23835501539987025,0.33926031294452347,0.5554765291607398,0.28070175438596495,-19,177,1
190400002,19,19. РУСЕ,04,гр.Бяла,mixed_machine_paper,611,304,0.497545008183306,296,183,0.6182432432432432,636,184,0.2893081761006289,171,18,ГЕРБ-СДС,48,0.2807017543859649,13,48,3,0,0.07602339181286549,0.2807017543859649,0.3567251461988304,0.017543859649122806,0.20823683208267707,0.3375414888572783,0.5422198514303778,0.2615180970444128,-25,125,1
173900001,17,17. ПЛОВДИВ област,39,гр.Кричим,mixed_machine_paper,571,314,0.5499124343257443,307,201,0.6547231270358306,565,195,0.34513274336283184,186,18,ГЕРБ-СДС,59,0.3172043010752688,18,59,1,2,0.0967741935483871,0.3172043010752688,0.41397849462365593,0.016129032258064516,0.2047796909629125,0.33751882596056176,0.5579489334874435,0.24074463241217464,6,121,1
192700183,19,19. РУСЕ,27,с.Басарбово,mixed_machine_paper,487,283,0.5811088295687885,278,164,0.5899280575539568,499,188,0.37675350701402804,182,18,ГЕРБ-СДС,46,0.25274725274725274,24,46,1,1,0.13186813186813187,0.25274725274725274,0.38461538461538464,0.01098901098901099,0.20435532255476047,0.3371808048067041,0.458059925685825,0.2053126729385722,-12,96,1
